candidate_id,gender,ethnicity,age,education_level,years_experience,skills_score,interview_score,university_rank,employment_gap,hired
1532,Male,Other,36,Bachelors,16.6,58.2,75.8,3,1,0
1533,Male,Asian,40,Masters,20.2,90.7,73.1,2,0,0
1534,Female,Caucasian,34,Bachelors,12.9,72.9,53.0,2,0,0
1535,Male,Caucasian,21,Masters,1.0,85.3,71.0,2,0,0
1536,Male,Caucasian,23,Masters,1.8,79.7,89.5,2,1,0
1537,Female,Caucasian,34,Bachelors,14.6,79.9,45.7,1,0,0
1538,Female,Caucasian,29,Bachelors,13.0,55.6,60.8,3,0,0
1539,Female,Caucasian,27,PhD,2.9,68.3,59.0,1,1,0
1540,Male,Asian,24,PhD,0.0,76.6,69.1,2,0,1
1541,Female,Hispanic,37,Bachelors,15.0,79.5,68.5,2,1,0
1542,Male,Caucasian,34,Bachelors,11.9,100.0,95.5,2,0,0
1543,Male,African_American,34,Bachelors,12.1,75.3,71.1,2,0,1
1544,Male,Caucasian,27,PhD,3.9,65.9,77.4,2,0,1
1545,Male,Caucasian,32,Masters,13.0,59.0,76.9,2,0,0
1546,Male,Hispanic,22,Bachelors,0.0,58.2,61.4,1,0,1
1547,Male,Caucasian,30,Masters,10.0,64.4,60.1,2,1,1
1548,Female,Caucasian,21,Bachelors,1.5,29.5,49.8,2,0,0
1549,Male,Asian,21,Bachelors,0.7,61.2,69.5,2,1,1
1550,Male,Caucasian,29,Masters,9.1,83.8,61.3,2,0,0
1551,Male,Hispanic,46,Bachelors,27.2,71.0,70.9,2,0,0
1552,Male,Caucasian,21,Masters,0.1,71.1,65.1,2,1,0
1553,Male,Hispanic,23,Bachelors,1.2,48.9,50.9,2,0,0
1554,Male,Caucasian,32,Masters,12.1,88.2,69.2,3,0,1
1555,Male,Caucasian,43,PhD,23.4,81.2,66.2,2,0,0
1556,Female,Caucasian,32,Bachelors,13.0,67.0,80.9,2,0,0
1557,Female,Hispanic,36,Bachelors,11.1,34.1,43.4,2,1,0
1558,Male,Caucasian,29,Masters,7.6,68.1,80.2,1,1,0
1559,Male,Hispanic,28,Bachelors,4.5,75.6,72.2,1,0,0
1560,Female,Caucasian,32,Masters,12.3,66.8,52.1,2,0,0
1561,Female,Caucasian,27,Bachelors,7.7,69.7,69.6,1,0,1
1562,Male,Caucasian,36,Bachelors,14.4,83.4,60.6,2,1,0
1563,Female,Caucasian,21,Masters,0.0,69.2,74.3,2,0,0
1564,Female,African_American,37,Bachelors,17.4,71.1,65.6,1,0,0
1565,Female,Caucasian,31,Bachelors,9.7,56.2,70.2,2,0,0
1566,Male,Asian,30,Bachelors,12.3,54.1,76.0,3,0,0
1567,Male,Caucasian,21,Masters,4.1,80.7,52.6,1,0,0
1568,Male,Caucasian,25,PhD,6.3,83.4,69.3,3,0,0
1569,Male,Asian,39,Bachelors,18.5,76.7,56.7,3,0,0
1570,Male,Hispanic,30,Bachelors,13.2,71.7,94.3,3,0,1
1571,Male,Asian,33,Bachelors,12.6,65.8,59.9,2,0,0
1572,Male,Caucasian,25,Masters,2.9,77.2,55.7,2,0,1
1573,Male,Asian,31,Bachelors,8.4,74.9,97.1,2,0,0
1574,Female,Asian,22,Bachelors,0.0,68.4,57.9,3,0,0
1575,Male,Caucasian,32,Bachelors,11.0,100.0,64.5,1,0,1
1576,Male,Asian,33,Bachelors,13.1,58.0,47.0,1,0,0
1577,Female,Caucasian,33,Masters,8.7,100.0,85.7,3,0,1
1578,Female,Asian,25,Bachelors,3.0,46.4,55.1,3,1,0
1579,Female,African_American,29,Bachelors,8.5,67.7,56.2,1,1,0
1580,Female,African_American,34,Bachelors,14.5,47.2,49.1,2,0,0
1581,Female,Hispanic,30,Bachelors,8.9,66.7,66.3,2,0,0
1582,Male,Asian,29,Bachelors,8.6,82.8,90.4,3,0,1
1583,Male,Asian,43,Bachelors,19.2,70.4,71.7,3,0,0
1584,Male,Caucasian,25,Bachelors,1.9,87.2,70.2,1,0,1
1585,Male,Caucasian,38,Bachelors,16.9,69.0,64.2,1,0,1
1586,Female,Caucasian,23,Bachelors,3.2,40.6,60.6,1,0,0
1587,Male,Caucasian,35,Masters,14.5,82.6,94.6,2,1,1
1588,Male,African_American,36,Bachelors,13.0,70.4,54.5,2,1,0
1589,Male,Hispanic,28,Bachelors,6.5,63.8,77.5,3,0,0
1590,Male,Caucasian,23,Masters,5.5,69.2,63.3,2,0,0
1591,Male,Caucasian,21,Bachelors,1.3,79.8,53.4,1,0,0
1592,Male,Asian,27,Bachelors,5.6,59.4,39.8,2,1,0
1593,Female,Caucasian,34,Masters,10.6,72.1,84.7,2,0,0
1594,Male,Hispanic,24,Bachelors,1.4,85.5,93.5,3,0,0
1595,Female,Other,32,PhD,11.0,89.5,71.4,3,1,0
1596,Female,Caucasian,21,Bachelors,0.6,85.5,73.5,3,0,0
1597,Male,Caucasian,29,Masters,9.3,76.6,49.7,1,0,0
1598,Male,Caucasian,24,Masters,3.9,77.8,80.9,3,0,1
1599,Female,Caucasian,30,Bachelors,8.1,62.0,62.8,2,0,0
1600,Male,Caucasian,28,Bachelors,5.8,68.4,48.0,1,0,0
1601,Female,Caucasian,23,Masters,6.7,78.5,74.6,1,1,0
1602,Male,Caucasian,27,Bachelors,4.7,70.5,51.1,1,0,0
1603,Female,Caucasian,25,Bachelors,1.0,72.0,75.3,2,0,0
1604,Female,Caucasian,22,PhD,0.0,54.7,46.1,2,1,0
1605,Male,Asian,38,Masters,16.2,87.8,81.3,2,0,0
1606,Male,Caucasian,29,PhD,10.2,70.3,59.8,2,0,1
1607,Female,Hispanic,21,Masters,0.0,76.8,42.9,3,0,0
1608,Male,Caucasian,27,Masters,9.4,65.4,76.9,3,0,0
1609,Male,Caucasian,37,Masters,16.0,64.7,77.2,2,0,1
1610,Male,Caucasian,26,Masters,7.6,91.8,73.2,3,0,1
1611,Male,Asian,41,Masters,18.3,61.9,66.3,1,0,0
1612,Female,Caucasian,25,Masters,2.3,46.8,60.0,3,0,0
1613,Female,Caucasian,34,Bachelors,13.2,53.7,64.2,2,0,0
1614,Male,Caucasian,38,Bachelors,18.1,85.6,96.8,2,0,1
1615,Female,Other,34,Bachelors,12.6,72.6,73.9,3,0,0
1616,Male,Caucasian,22,PhD,1.7,64.6,60.2,1,0,1
1617,Male,Caucasian,25,Masters,5.4,66.3,70.6,1,1,1
1618,Male,Hispanic,39,Bachelors,14.7,78.7,67.1,2,0,0
1619,Female,Caucasian,26,Bachelors,4.2,84.3,62.6,3,0,0
1620,Male,Caucasian,37,Bachelors,14.8,73.6,84.1,3,0,0
1621,Male,Hispanic,28,Bachelors,5.9,77.2,77.9,1,0,0
1622,Male,Caucasian,32,Masters,11.9,85.9,53.9,1,0,1
1623,Female,Caucasian,22,Masters,0.0,95.2,73.2,2,0,0
1624,Male,Caucasian,27,Bachelors,1.4,59.5,70.8,1,0,0
1625,Male,Caucasian,25,Bachelors,3.5,65.8,46.4,1,0,1
1626,Female,Hispanic,32,Bachelors,8.6,56.1,50.8,2,0,0
1627,Male,Asian,32,Bachelors,12.1,80.8,100.0,3,0,1
1628,Male,Caucasian,34,Masters,14.9,71.2,64.2,1,0,0
1629,Male,Caucasian,28,Masters,2.0,78.6,85.2,1,0,0
1630,Male,Asian,25,Masters,2.2,71.6,86.4,1,0,0
1631,Male,Asian,32,Bachelors,11.8,70.0,56.6,2,1,0
1632,Female,Caucasian,24,Bachelors,0.0,68.6,69.9,2,1,0
1633,Male,Hispanic,38,PhD,18.8,83.4,99.6,2,1,0
1634,Female,Caucasian,30,PhD,11.4,54.6,64.5,3,0,0
1635,Female,Hispanic,29,Bachelors,7.6,60.8,90.8,2,0,0
1636,Male,Caucasian,34,Masters,11.2,58.7,53.6,1,0,1
1637,Male,Caucasian,31,Bachelors,4.7,77.4,93.1,1,1,1
1638,Female,Asian,21,Bachelors,1.9,60.2,62.3,3,0,0
1639,Male,Hispanic,24,PhD,7.6,83.9,71.2,2,0,0
1640,Female,Caucasian,38,PhD,21.1,67.1,73.6,3,0,1
1641,Female,Caucasian,32,PhD,10.6,61.4,61.4,3,1,0
1642,Male,Hispanic,21,Bachelors,0.0,66.8,64.7,3,0,1
1643,Male,Caucasian,33,Bachelors,13.9,96.9,88.1,3,0,0
1644,Male,Caucasian,27,Masters,5.7,54.1,37.1,1,0,1
1645,Male,Asian,25,Masters,5.1,61.8,53.4,2,0,0
1646,Male,Caucasian,24,Bachelors,3.7,75.0,78.9,3,0,0
1647,Male,Caucasian,37,Bachelors,16.2,66.2,77.3,2,0,0
1648,Female,Caucasian,21,Bachelors,2.4,73.6,73.8,3,0,0
1649,Female,African_American,26,Masters,7.5,62.0,66.4,3,0,0
1650,Female,Caucasian,32,Masters,9.8,70.5,72.6,2,0,0
1651,Male,Asian,41,Bachelors,17.9,71.5,79.8,2,0,0
1652,Male,Other,35,Bachelors,8.3,68.7,49.7,2,0,0
1653,Male,Asian,26,Bachelors,4.2,53.2,52.1,2,1,1
1654,Male,Caucasian,41,Bachelors,17.5,76.8,70.3,1,0,1
1655,Female,Caucasian,22,Bachelors,2.0,44.3,55.7,2,0,0
1656,Male,Caucasian,33,Bachelors,11.2,65.8,39.9,3,0,0
1657,Male,Caucasian,34,Masters,12.5,80.9,58.4,3,0,1
1658,Female,African_American,25,Bachelors,5.9,78.2,71.8,2,0,0
1659,Male,Hispanic,36,Masters,15.9,100.0,96.2,3,0,0
1660,Male,Caucasian,28,Bachelors,6.7,68.9,61.9,1,0,1
1661,Male,Caucasian,36,Bachelors,18.9,63.3,55.8,2,0,1
1662,Male,Hispanic,21,Bachelors,1.7,76.8,77.6,3,0,0
1663,Female,Caucasian,33,Masters,11.0,91.5,75.4,3,1,0
1664,Male,Hispanic,28,Bachelors,6.1,89.9,89.0,2,0,0
1665,Female,Caucasian,38,Bachelors,18.8,53.7,55.9,2,0,0
1666,Female,Asian,31,Bachelors,10.5,60.9,49.1,2,1,0
1667,Female,Hispanic,39,Bachelors,15.4,73.8,86.6,3,0,0
1668,Male,Caucasian,34,Bachelors,15.1,86.5,91.4,1,1,1
1669,Male,Caucasian,30,Bachelors,11.9,82.2,62.7,1,0,0
1670,Female,Hispanic,36,Bachelors,17.7,56.9,65.0,3,1,0
1671,Male,Caucasian,36,Bachelors,18.5,82.1,70.2,1,0,1
1672,Male,Caucasian,34,Masters,17.8,86.6,84.1,2,0,0
1673,Female,Caucasian,21,Bachelors,4.0,55.1,48.8,2,0,0
1674,Male,Caucasian,25,PhD,4.8,91.8,90.0,1,0,0
1675,Female,Asian,40,Masters,18.5,75.6,84.9,2,0,1
1676,Female,Caucasian,23,Bachelors,0.0,57.6,49.3,1,0,0
1677,Female,Caucasian,37,Masters,16.0,79.2,73.4,2,1,0
1678,Male,Hispanic,36,Bachelors,16.2,80.6,87.9,2,0,0
1679,Female,Caucasian,26,PhD,5.1,78.3,60.0,2,0,0
1680,Male,Caucasian,21,PhD,0.0,95.0,73.2,1,0,1
1681,Female,Asian,27,Masters,5.3,62.6,71.4,3,1,0
1682,Female,Hispanic,45,Bachelors,25.5,67.0,63.9,3,1,0
1683,Female,Caucasian,25,PhD,1.6,32.9,28.2,3,0,0
1684,Male,Hispanic,26,Masters,5.4,84.5,71.6,2,0,0
1685,Male,Caucasian,25,Masters,5.0,87.8,98.2,2,0,0
1686,Male,Caucasian,39,Bachelors,20.6,92.1,100.0,1,0,0
1687,Male,African_American,29,PhD,11.9,57.8,53.1,2,1,0
1688,Male,Hispanic,27,Masters,5.1,82.5,63.4,2,0,0
1689,Male,Caucasian,40,Bachelors,19.4,87.7,71.7,2,0,0
1690,Male,Caucasian,35,PhD,14.5,66.0,86.9,1,0,0
1691,Female,Caucasian,25,Masters,5.5,80.9,83.6,3,0,0
1692,Female,Caucasian,23,PhD,3.2,73.2,86.8,1,1,0
1693,Male,Hispanic,39,Bachelors,21.3,47.9,67.3,2,0,0
1694,Female,Hispanic,31,Bachelors,4.6,70.3,51.8,2,0,0
1695,Female,Caucasian,21,Masters,1.0,57.2,49.1,3,1,0
1696,Male,Caucasian,21,Bachelors,1.1,52.7,49.6,2,0,0
1697,Male,Caucasian,24,Masters,2.5,79.3,66.4,2,0,0
1698,Female,Caucasian,23,Masters,0.0,66.4,57.4,2,0,0
1699,Female,Asian,21,Bachelors,0.0,80.9,66.8,1,0,0
1700,Female,Caucasian,24,Masters,1.4,69.6,75.0,3,1,0
1701,Female,Caucasian,25,Bachelors,7.9,77.3,73.1,3,0,0
1702,Female,Asian,28,Masters,7.9,69.3,81.8,3,0,0
1703,Male,African_American,42,Masters,19.2,83.3,77.8,2,1,1
1704,Male,Caucasian,29,Bachelors,3.3,63.0,55.5,2,1,0
1705,Male,Caucasian,30,Bachelors,10.4,77.1,73.7,2,0,1
1706,Female,Caucasian,34,Bachelors,14.6,65.4,46.8,3,0,0
1707,Male,Caucasian,29,Bachelors,7.5,83.0,46.9,1,0,0
1708,Male,Caucasian,34,Masters,14.4,77.8,79.5,3,0,1
1709,Female,Asian,33,Bachelors,11.2,54.7,71.3,3,0,0
1710,Male,Caucasian,32,Bachelors,13.5,70.1,68.4,1,0,1
1711,Female,Caucasian,49,Bachelors,30.0,88.6,73.0,3,0,1
1712,Male,Hispanic,37,Masters,12.2,48.0,39.3,2,1,0
1713,Female,Caucasian,24,Masters,0.0,76.4,85.0,2,1,0
1714,Female,Asian,33,Bachelors,16.7,78.8,78.3,3,0,0
1715,Male,Asian,26,Bachelors,7.1,77.5,75.1,1,0,0
1716,Female,Hispanic,34,Bachelors,10.1,88.3,77.5,2,0,0
1717,Male,Asian,22,Bachelors,0.0,82.2,68.6,2,0,1
1718,Male,Hispanic,24,Bachelors,3.5,75.0,56.9,3,0,0
1719,Male,Asian,33,Masters,9.4,63.9,67.2,1,0,1
1720,Female,Caucasian,37,Bachelors,15.3,72.4,62.4,1,0,0
1721,Male,Caucasian,34,Bachelors,12.9,83.4,69.8,1,0,0
1722,Male,Caucasian,37,Masters,15.8,74.5,90.6,1,1,0
1723,Female,Caucasian,33,Masters,14.6,57.5,60.0,3,0,0
1724,Male,Caucasian,32,Bachelors,15.2,58.8,31.9,2,0,1
1725,Male,Caucasian,28,Bachelors,5.9,76.9,64.9,2,1,0
1726,Male,Caucasian,36,Masters,12.4,55.3,47.4,1,0,0
1727,Male,Caucasian,38,Bachelors,17.9,68.4,64.9,3,0,0
1728,Female,Caucasian,31,Masters,13.8,35.6,31.5,2,0,0
1729,Male,Asian,30,Masters,8.1,80.8,78.6,3,0,0
1730,Male,Caucasian,41,Masters,22.0,89.5,74.7,2,0,0
1731,Female,Hispanic,31,Bachelors,8.1,63.7,58.3,3,0,0
1732,Male,Caucasian,31,Bachelors,10.0,98.3,84.9,2,0,0
1733,Female,Hispanic,34,Masters,10.3,80.2,72.2,3,1,0
1734,Male,Hispanic,30,Bachelors,9.0,76.2,69.3,2,0,0
1735,Female,Caucasian,26,Bachelors,4.7,65.7,62.4,3,0,0
1736,Female,African_American,33,Bachelors,13.4,58.2,60.8,3,1,0
1737,Female,Caucasian,31,Bachelors,14.1,74.5,74.1,2,0,0
1738,Male,Caucasian,43,Masters,21.1,72.7,71.6,2,0,1
1739,Male,Hispanic,36,PhD,10.4,77.1,84.9,1,1,0
1740,Female,Caucasian,27,Masters,5.5,75.3,63.9,3,0,0
1741,Male,Caucasian,36,Bachelors,15.7,71.5,71.2,2,0,0
1742,Male,Caucasian,33,PhD,12.5,88.7,100.0,1,1,1
1743,Male,Caucasian,40,Masters,18.6,71.5,67.8,2,0,0
1744,Female,Caucasian,28,Bachelors,10.4,67.5,66.1,3,0,0
1745,Female,Caucasian,32,Masters,11.3,54.5,43.8,1,0,0
1746,Male,Caucasian,30,Bachelors,8.8,71.0,59.5,1,0,1
1747,Female,Asian,31,Bachelors,8.2,90.8,77.7,3,0,0
1748,Male,Caucasian,25,Masters,0.0,62.8,69.9,3,0,0
1749,Male,Caucasian,35,Bachelors,14.8,80.2,80.9,1,0,0
1750,Male,Asian,34,Bachelors,13.6,64.1,68.2,2,0,0
1751,Male,Caucasian,39,Masters,15.6,45.7,63.8,2,0,1
1752,Male,Caucasian,31,Bachelors,9.9,81.8,62.0,1,0,0
1753,Female,Asian,28,Bachelors,6.7,55.5,65.4,3,0,0
1754,Female,Hispanic,36,Bachelors,13.6,66.8,65.9,3,0,0
1755,Male,Caucasian,26,Masters,3.2,87.4,78.6,3,1,1
1756,Male,Caucasian,38,Masters,17.9,77.5,67.3,1,0,1
1757,Male,Hispanic,38,Bachelors,16.5,74.3,58.4,1,0,0
1758,Female,Hispanic,39,Masters,16.6,51.4,42.7,3,0,0
1759,Female,Caucasian,33,Bachelors,10.0,76.4,74.9,2,1,0
1760,Female,Caucasian,28,Bachelors,6.7,64.7,70.6,2,0,0
1761,Male,Caucasian,32,Bachelors,13.1,48.5,54.1,1,0,0
1762,Male,Caucasian,33,Bachelors,12.5,85.3,75.7,2,0,0
1763,Male,Hispanic,27,Bachelors,5.5,84.7,66.9,2,0,0
1764,Male,Asian,40,Masters,19.7,89.3,84.2,2,0,0
1765,Male,Caucasian,35,Masters,17.1,100.0,84.7,1,0,1
1766,Male,Asian,25,PhD,5.1,80.1,68.7,2,0,1
1767,Female,Hispanic,43,PhD,22.6,69.4,77.6,2,0,0
1768,Male,Caucasian,32,Bachelors,12.5,88.7,85.5,2,0,0
1769,Male,Hispanic,24,Bachelors,2.6,58.5,42.7,3,0,0
1770,Female,Caucasian,26,Bachelors,5.4,45.5,54.6,3,0,0
1771,Male,Caucasian,41,Bachelors,18.9,68.3,55.1,3,0,0
1772,Female,Caucasian,43,Masters,18.4,83.8,76.8,3,1,0
1773,Male,Caucasian,38,Bachelors,17.8,65.9,27.4,1,0,0
1774,Female,African_American,40,Bachelors,19.8,68.8,69.2,2,1,0
1775,Male,Caucasian,39,Bachelors,17.3,82.0,82.6,2,0,1
1776,Male,Caucasian,35,Masters,16.4,77.7,70.4,2,0,0
1777,Female,Caucasian,33,Bachelors,10.3,50.6,42.9,1,0,0
1778,Male,Caucasian,35,Masters,9.9,79.0,95.9,3,0,0
1779,Male,Caucasian,36,Bachelors,13.4,69.0,80.8,3,0,0
1780,Male,Asian,26,Bachelors,1.5,92.1,73.3,3,0,0
1781,Male,Caucasian,36,Bachelors,15.8,89.3,75.0,1,0,0
1782,Female,Caucasian,40,Masters,17.3,62.2,39.4,2,0,0
1783,Male,Asian,30,Masters,11.3,93.0,85.8,2,0,0
1784,Male,Caucasian,29,Bachelors,10.2,79.0,56.0,1,0,1
1785,Male,Asian,34,Bachelors,10.9,48.3,63.6,1,0,1
1786,Female,Caucasian,27,Bachelors,4.1,66.2,77.7,1,1,0
1787,Male,Caucasian,22,Bachelors,2.2,95.8,80.8,3,0,0
1788,Female,Asian,38,Bachelors,19.3,52.0,44.8,3,1,0
1789,Female,Asian,28,Bachelors,2.4,61.8,78.0,3,1,0
1790,Male,Hispanic,31,Masters,10.6,52.3,57.8,2,0,0
1791,Female,Caucasian,27,Masters,0.9,51.6,58.5,3,0,0
1792,Male,Caucasian,39,Masters,16.7,63.7,52.9,3,0,0
1793,Male,Asian,37,Masters,18.5,54.0,61.0,2,0,0
1794,Female,Caucasian,29,PhD,14.9,59.2,59.1,2,1,0
1795,Female,Asian,23,PhD,1.5,85.3,60.0,2,0,1
1796,Male,Caucasian,29,Bachelors,5.1,74.0,85.8,2,0,1
1797,Male,Asian,35,Bachelors,12.8,80.2,94.2,3,0,1
1798,Male,Caucasian,32,Bachelors,11.2,88.7,90.0,3,1,0
1799,Male,Caucasian,32,Masters,9.5,60.1,72.5,1,0,1
1800,Male,Caucasian,32,Bachelors,8.9,63.7,85.2,1,1,0
1801,Male,Caucasian,36,Bachelors,14.0,84.5,62.9,1,0,1
1802,Male,Asian,31,Bachelors,10.9,61.8,50.3,2,0,1
1803,Male,Caucasian,34,Masters,12.6,83.6,70.0,2,0,1
1804,Female,Caucasian,25,Bachelors,2.0,89.0,81.5,2,0,0
1805,Female,Hispanic,48,Masters,25.5,43.8,49.6,3,0,0
1806,Female,Asian,29,Bachelors,7.0,58.1,48.7,2,0,0
1807,Male,Caucasian,32,Masters,8.7,71.9,68.6,1,0,0
1808,Male,African_American,35,Bachelors,12.4,63.2,62.6,2,0,0
1809,Male,Caucasian,28,Masters,8.5,66.6,75.7,2,0,0
1810,Male,Hispanic,31,Bachelors,9.5,63.6,64.5,3,0,0
1811,Male,Caucasian,31,Bachelors,6.0,74.3,47.0,3,0,0
1812,Male,Caucasian,25,PhD,6.4,76.6,75.8,2,1,0
1813,Female,Caucasian,34,PhD,14.0,79.6,91.8,2,0,0
1814,Male,Caucasian,21,Masters,0.0,74.2,70.2,2,0,1
1815,Female,Caucasian,42,PhD,20.2,81.7,85.8,3,0,0
1816,Male,Caucasian,36,Bachelors,13.2,66.8,59.7,1,0,0
1817,Female,Asian,35,Bachelors,15.6,47.1,61.7,2,1,0
1818,Male,Caucasian,21,Bachelors,0.0,70.5,58.8,1,1,0
1819,Male,Caucasian,26,Masters,4.8,80.5,70.3,2,0,1
1820,Male,African_American,40,Masters,18.6,81.2,70.8,2,0,0
1821,Female,Asian,58,PhD,30.0,81.7,79.7,2,1,0
1822,Male,African_American,39,Masters,21.2,73.8,59.7,1,1,0
1823,Male,Caucasian,38,Masters,18.5,84.3,57.8,2,0,1
1824,Male,Caucasian,34,Bachelors,11.3,92.3,85.4,1,0,1
1825,Female,Caucasian,25,Bachelors,4.4,57.1,65.6,2,0,0
1826,Male,Caucasian,37,Bachelors,18.2,71.8,69.8,2,1,0
1827,Male,Caucasian,24,Masters,3.1,100.0,95.2,1,0,0
1828,Male,Hispanic,23,Bachelors,5.6,81.1,71.2,1,0,0
1829,Female,Asian,23,PhD,8.7,69.3,70.5,2,1,0
1830,Male,Asian,37,Masters,15.7,81.6,69.7,2,0,0
1831,Male,Caucasian,31,Bachelors,8.7,57.1,57.3,1,0,1
1832,Female,Asian,32,Masters,8.7,54.3,62.9,2,0,0
1833,Male,Caucasian,31,Bachelors,4.9,61.3,89.9,1,1,1
1834,Male,African_American,24,Masters,5.9,75.4,79.4,3,0,1
1835,Male,Caucasian,27,Bachelors,5.2,69.7,73.9,2,0,0
1836,Male,Caucasian,27,Bachelors,8.0,75.7,79.9,1,0,1
1837,Male,Caucasian,22,Bachelors,3.5,70.5,39.6,2,0,0
1838,Male,Asian,28,Bachelors,4.5,48.9,59.7,1,0,1
1839,Female,Other,24,Masters,0.9,74.2,80.7,3,0,0
1840,Female,Hispanic,35,PhD,18.0,39.8,51.9,2,1,0
1841,Male,Asian,35,Masters,13.8,60.5,61.8,1,0,0
1842,Male,Other,23,Bachelors,0.5,52.9,46.8,2,0,0
1843,Male,Asian,29,PhD,5.6,58.6,56.0,1,0,1
1844,Female,Caucasian,43,Bachelors,21.7,69.8,57.4,2,1,0
1845,Male,Asian,25,Bachelors,7.5,86.1,88.3,2,0,0
1846,Male,Caucasian,34,Masters,14.6,54.2,76.8,2,0,0
1847,Male,Caucasian,32,PhD,11.4,67.3,89.2,1,0,1
1848,Male,Caucasian,38,PhD,20.7,51.8,47.3,1,0,1
1849,Male,Caucasian,33,Masters,15.2,66.6,57.6,3,0,0
1850,Female,African_American,28,Bachelors,7.8,63.6,55.0,2,0,0
1851,Male,Other,31,Bachelors,16.4,80.0,60.8,1,0,0
1852,Female,Caucasian,32,Bachelors,10.4,39.7,38.8,2,0,1
1853,Male,Asian,30,Bachelors,11.5,77.2,65.3,1,0,1
1854,Female,Caucasian,22,Bachelors,0.1,54.6,69.5,3,0,1
1855,Female,Caucasian,39,Bachelors,20.1,51.4,48.7,2,0,0
1856,Female,Caucasian,38,Bachelors,16.4,68.1,79.1,1,0,0
1857,Male,Caucasian,24,Bachelors,4.1,82.7,90.9,2,0,0
1858,Male,Caucasian,29,Masters,13.5,73.2,72.7,3,0,0
1859,Male,Caucasian,30,Bachelors,11.2,60.3,76.9,2,0,0
1860,Male,Caucasian,23,Bachelors,3.1,73.2,52.9,1,0,0
1861,Male,Caucasian,21,Masters,0.0,65.1,58.1,2,0,0
1862,Female,Hispanic,27,Masters,6.4,70.6,70.1,3,0,0
1863,Female,Caucasian,29,Bachelors,5.7,81.2,76.3,2,0,0
1864,Male,Caucasian,22,Bachelors,3.0,87.6,94.3,3,1,1
1865,Male,Caucasian,32,PhD,13.0,74.2,57.8,2,0,1
1866,Female,Caucasian,39,Masters,17.6,81.8,67.5,3,1,0
1867,Female,Caucasian,36,Bachelors,18.8,53.9,57.6,2,0,0
1868,Male,Caucasian,30,Bachelors,12.5,97.7,76.5,3,0,1
1869,Male,Asian,21,Bachelors,0.3,56.7,47.7,3,0,0
1870,Female,Caucasian,36,Bachelors,16.3,40.8,45.7,3,0,0
1871,Male,Asian,32,Bachelors,9.6,87.8,74.3,3,1,1
1872,Male,Caucasian,34,PhD,12.4,65.3,82.3,2,0,1
1873,Female,Caucasian,44,Bachelors,20.5,68.7,54.5,2,1,0
1874,Female,Caucasian,26,Bachelors,3.9,53.8,68.4,2,0,0
1875,Female,Caucasian,21,Masters,0.0,97.9,98.1,3,0,0
1876,Female,Caucasian,24,Bachelors,0.0,90.9,72.8,3,0,1
1877,Male,Caucasian,34,Masters,14.3,94.6,84.1,2,0,0
1878,Male,Caucasian,31,Bachelors,12.4,75.6,77.5,2,0,1
1879,Male,Asian,23,Bachelors,2.0,82.7,79.4,3,0,1
1880,Male,Caucasian,22,Bachelors,0.0,73.8,70.6,1,0,0
1881,Male,Caucasian,29,PhD,7.4,89.1,69.9,2,0,1
1882,Male,Asian,23,Masters,0.0,64.7,72.5,2,1,0
1883,Male,Caucasian,34,Masters,11.6,95.1,76.8,3,0,1
1884,Female,Hispanic,28,Bachelors,10.3,56.7,60.5,2,1,0
1885,Male,African_American,27,Masters,0.4,65.5,67.1,2,0,0
1886,Male,African_American,26,Bachelors,3.1,63.9,74.4,1,0,0
1887,Male,Caucasian,33,Masters,13.9,77.0,94.5,2,0,1
1888,Male,Caucasian,31,Bachelors,8.4,69.5,58.4,2,0,1
1889,Female,Asian,32,Masters,9.2,69.0,67.6,3,0,0
1890,Male,Asian,32,Bachelors,15.7,63.7,46.2,2,0,1
1891,Male,Asian,31,Bachelors,10.9,80.3,90.9,2,0,0
1892,Female,Caucasian,24,Masters,5.1,86.9,77.3,2,0,0
1893,Male,Caucasian,26,Bachelors,6.1,75.5,66.9,3,0,0
1894,Male,Caucasian,28,Bachelors,7.4,100.0,84.6,2,0,0
1895,Male,Caucasian,44,PhD,25.9,89.2,79.3,1,1,1
1896,Male,Caucasian,22,Bachelors,5.4,100.0,75.2,2,0,0
1897,Male,African_American,28,Bachelors,3.1,69.2,81.3,3,0,0
1898,Male,Caucasian,32,Masters,10.9,52.9,65.8,2,0,0
1899,Male,Asian,29,Masters,7.9,60.8,71.9,2,0,0
1900,Male,African_American,38,Bachelors,16.0,62.1,55.0,3,1,0
1901,Male,Caucasian,29,Bachelors,10.3,62.1,54.3,3,0,0
1902,Male,Caucasian,29,Bachelors,8.6,46.0,52.9,1,0,0
1903,Female,Asian,36,Bachelors,19.4,76.0,80.4,3,1,0
1904,Male,Caucasian,43,Masters,24.5,50.3,62.7,2,0,0
1905,Male,Caucasian,40,PhD,22.1,86.6,67.3,3,0,1
1906,Male,Hispanic,30,Bachelors,6.2,98.4,91.1,2,0,1
1907,Male,Asian,31,Bachelors,8.1,59.9,50.3,1,0,0
1908,Male,Hispanic,31,Masters,8.3,75.0,62.3,2,0,0
1909,Female,Other,32,Bachelors,14.0,57.5,62.5,2,1,0
1910,Female,Caucasian,25,Masters,1.8,78.0,57.8,2,0,0
1911,Male,Asian,37,Bachelors,13.8,54.5,47.4,3,0,0
1912,Male,Asian,32,Bachelors,8.4,68.3,85.2,2,0,1
